YY-MM-DD,UNIQUE STORM NAME,STATUS OF SYSTEM,LATITUDE,LONGITUDE,WIND SPEED,PRESSURE,SR,YEAR,MONTH,DATE,DDMM,JULIAN,START DATE,END DATE,DURATION,TYPE,DECADE
20030924,JUAN2003267, TD, 28.2N,  62.4W,25,1009,43289,2003,9,24,9/24,267,20030924,20030929,6,Named,2000
20030925,KATE2003268, TD, 11.8N,  37.7W,30,1008,43311,2003,9,25,9/25,268,20030925,20031010,86,Named,2000
20030927,LARRY2003270, LO, 18.5N,  84.7W,15,1009,43369,2003,9,27,9/27,270,20030927,20031007,81,Named,2000
20031010,MINDY2003283, TS, 19.1N,  68.8W,40,1004,43411,2003,10,10,10/10,283,20031010,20031014,5,Named,2000
20031013,NICHOLAS2003286, TD,  9.5N,  37.0W,25,1009,43425,2003,10,13,10/13,286,20031013,20031101,89,Named,2000
20031204,ODETTE2003338, TD, 12.9N,  76.2W,30,1005,43505,2003,12,4,12/4,338,20031204,20031209,6,Named,2000
20031207,PETER2003341, SS, 27.5N,  34.5W,40,1005,43528,2003,12,7,12/7,341,20031207,20031211,5,Named,2000
20040731,ALEX2004212, TD, 30.3N,  78.3W,25,1010,43543,2004,7,31,7/31,212,20040731,20040806,76,Named,2000
20040803,BONNIE2004215, TD, 12.9N,  53.6W,25,1010,43568,2004,8,3,8/3,215,20040803,20040814,12,Named,2000
20040809,CHARLEY2004221, TD, 11.4N,  59.2W,30,1010,43612,2004,8,9,8/9,221,20040809,20040815,7,Named,2000
20040813,DANIELLE2004225, TD, 12.3N,  21.8W,30,1009,43642,2004,8,13,8/13,225,20040813,20040824,12,Named,2000
20040813,EARL2004225, TD,  9.0N,  45.6W,30,1011,43688,2004,8,13,8/13,225,20040813,20040815,3,Named,2000
20040825,FRANCES2004237, TD, 11.1N,  35.2W,25,1009,43697,2004,8,25,8/25,237,20040825,20040910,86,Named,2000
20040827,GASTON2004239, TD, 31.8N,  78.1W,25,1015,43772,2004,8,27,8/27,239,20040827,20040903,77,Named,2000
20040827,HERMINE2004239, TD, 29.0N,  65.2W,25,1016,43800,2004,8,27,8/27,239,20040827,20040831,5,Named,2000
20040902,IVAN2004245, TD,  9.7N,  27.6W,25,1009,43816,2004,9,2,9/2,245,20040902,20040924,23,Named,2000
20040907,UNNAMED2004250, TD, 31.5N,  39.7W,25,1009,43910,2004,9,7,9/7,250,20040907,20040910,4,Unnamed,2000
20040913,JEANNE2004256, TD, 15.9N,  60.0W,25,1010,43923,2004,9,13,9/13,256,20040913,20040929,17,Named,2000
20040916,KARL2004259, TD, 11.2N,  29.2W,30,1008,43992,2004,9,16,9/16,259,20040916,20040928,13,Named,2000
20040919,LISA2004262, TD, 13.3N,  32.4W,30,1004,44040,2004,9,19,9/19,262,20040919,20041003,85,Named,2000
20041008,MATTHEW2004281, TD, 24.0N,  95.4W,30,1007,44095,2004,10,8,10/8,281,20041008,20041011,4,Named,2000
20041010,NICOLE2004283, EX, 30.0N,  65.2W,40,1000,44108,2004,10,10,10/10,283,20041010,20041011,2,Named,2000
20041126,OTTO2004330, EX, 28.0N,  40.0W,30,1009,44116,2004,11,26,11/26,330,20041126,20041205,80,Named,2000
20050608,ARLENE2005159, TD, 16.9N,  84.0W,25,1004,44155,2005,6,8,6/8,159,20050608,20050614,7,Named,2000
20050628,BRET2005179, TD, 19.7N,  95.4W,30,1006,44181,2005,6,28,6/28,179,20050628,20050630,3,Named,2000
20050703,CINDY2005184, TD, 18.3N,  86.7W,30,1009,44188,2005,7,3,7/3,184,20050703,20050711,9,Named,2000
20050704,DENNIS2005185, TD, 12.0N,  60.8W,25,1010,44222,2005,7,4,7/4,185,20050704,20050718,15,Named,2000
20050711,EMILY2005192, TD, 10.7N,  42.4W,25,1010,44281,2005,7,11,7/11,192,20050711,20050721,11,Named,2000
20050721,FRANKLIN2005202, TD, 25.0N,  75.0W,30,1010,44326,2005,7,21,7/21,202,20050721,20050731,11,Named,2000
20050723,GERT2005204, TD, 19.3N,  92.9W,25,1011,44364,2005,7,23,7/23,204,20050723,20050725,3,Named,2000
20050802,HARVEY2005214, TD, 28.2N,  68.8W,30,1006,44373,2005,8,2,8/2,214,20050802,20050814,13,Named,2000
20050804,IRENE2005216, TD, 12.9N,  33.5W,25,1009,44419,2005,8,4,8/4,216,20050804,20050818,15,Named,2000
20050813,TEN2005225, TD, 13.3N,  43.6W,25,1009,44475,2005,8,13,8/13,225,20050813,20050818,6,Named,2000
20050822,JOSE2005234, TD, 19.4N,  94.5W,30,1006,44496,2005,8,22,8/22,234,20050822,20050823,2,Named,2000
20050823,KATRINA2005235, TD, 23.1N,  75.1W,30,1008,44502,2005,8,23,8/23,235,20050823,20050831,9,Named,2000
20050828,LEE2005240, TD, 14.0N,  45.1W,25,1009,44536,2005,8,28,8/28,240,20050828,20050903,76,Named,2000
20050901,MARIA2005244, TD, 18.8N,  45.5W,30,1008,44562,2005,9,1,9/1,244,20050901,20050914,14,Named,2000
20050905,NATE2005248, TD, 28.4N,  67.0W,30,1008,44613,2005,9,5,9/5,248,20050905,20050912,8,Named,2000
20050906,OPHELIA2005249, TD, 25.8N,  78.6W,25,1009,44642,2005,9,6,9/6,249,20050906,20050923,18,Named,2000
20050917,PHILIPPE2005260, TD, 13.3N,  54.5W,30,1008,44711,2005,9,17,9/17,260,20050917,20050924,8,Named,2000
20050918,RITA2005261, TD, 21.3N,  69.9W,25,1009,44739,2005,9,18,9/18,261,20050918,20050926,9,Named,2000
20050930,NINETEEN2005273, TD, 11.8N,  32.7W,25,1009,44775,2005,9,30,9/30,273,20050930,20051002,73,Named,2000
20051001,STAN2005274, TD, 18.9N,  85.6W,25,1007,44784,2005,10,1,10/1,274,20051001,20051005,5,Named,2000
20051004,UNNAMED2005277, LO, 33.8N,  31.8W,30,1012,44801,2005,10,4,10/4,277,20051004,20051005,2,Unnamed,2000
20051005,TAMMY2005278, TS, 27.3N,  79.7W,35,1006,44808,2005,10,5,10/5,278,20051005,20051007,3,Named,2000
20051008,TWENTY-TWO2005281, SD, 26.1N,  57.4W,30,1009,44817,2005,10,8,10/8,281,20051008,20051014,7,Named,2000
20051008,VINCE2005281, SS, 32.9N,  20.6W,40,1001,44844,2005,10,8,10/8,281,20051008,20051011,4,Named,2000
20051015,WILMA2005288, TD, 17.6N,  78.5W,25,1004,44859,2005,10,15,10/15,288,20051015,20051026,12,Named,2000
20051022,ALPHA2005295, TD, 15.8N,  67.5W,30,1007,44907,2005,10,22,10/22,295,20051022,20051024,3,Named,2000
20051026,BETA2005299, TD, 10.4N,  80.9W,30,1007,44918,2005,10,26,10/26,299,20051026,20051031,6,Named,2000
20051114,GAMMA2005318, TD, 13.2N,  62.1W,30,1007,44936,2005,11,14,11/14,318,20051114,20051122,9,Named,2000
20051119,DELTA2005323, EX, 27.0N,  48.0W,25,1010,44969,2005,11,19,11/19,323,20051119,20051129,11,Named,2000
20051129,EPSILON2005333, TS, 31.5N,  49.2W,45,993,45011,2005,11,29,11/29,333,20051129,20051209,81,Named,2000
20051230,ZETA2005364, TD, 23.9N,  35.6W,30,1009,45054,2005,12,30,12/30,364,20051230,20060107,9,Named,2000
20060610,ALBERTO2006161, TD, 20.0N,  85.0W,25,1004,45090,2006,6,10,6/10,161,20060610,20060619,10,Named,2000
20060716,UNNAMED2006197, EX, 37.2N,  68.7W,30,1009,45128,2006,7,16,7/16,197,20060716,20060719,4,Unnamed,2000
20060718,BERYL2006199, TD, 32.3N,  73.3W,30,1010,45141,2006,7,18,7/18,199,20060718,20060722,5,Named,2000
20060801,CHRIS2006213, TD, 16.3N,  58.1W,30,1011,45159,2006,8,1,8/1,213,20060801,20060806,6,Named,2000
20060821,DEBBY2006233, TD, 11.6N,  21.7W,30,1007,45182,2006,8,21,8/21,233,20060821,20060828,8,Named,2000
20060824,ERNESTO2006236, TD, 12.7N,  61.6W,30,1008,45208,2006,8,24,8/24,236,20060824,20060904,81,Named,2000
20060903,FLORENCE2006246, TD, 14.1N,  39.4W,30,1007,45255,2006,9,3,9/3,246,20060903,20060919,17,Named,2000
20060910,GORDON2006253, TD, 20.2N,  53.8W,25,1012,45317,2006,9,10,9/10,253,20060910,20060924,15,Named,2000
20060912,HELENE2006255, TD, 11.9N,  22.0W,25,1007,45374,2006,9,12,9/12,255,20060912,20060927,16,Named,2000
20060927,ISAAC2006270, TD, 26.1N,  52.6W,30,1012,45436,2006,9,27,9/27,270,20060927,20061003,77,Named,2000
20070506,ANDREA2007126, EX, 35.5N,  74.0W,35,1012,45460,2007,5,6,5/6,126,20070506,20070514,9,Named,2000
20070531,BARRY2007151, LO, 18.1N,  87.0W,25,1008,45491,2007,5,31,5/31,151,20070531,20070605,75,Named,2000
20070731,CHANTAL2007212, TD, 35.5N,  66.5W,30,1007,45515,2007,7,31,7/31,212,20070731,20070805,75,Named,2000
20070813,DEAN2007225, TD, 12.2N,  28.9W,30,1006,45538,2007,8,13,8/13,225,20070813,20070823,11,Named,2000
20070815,ERIN2007227, TD, 23.7N,  90.7W,25,1006,45580,2007,8,15,8/15,227,20070815,20070819,5,Named,2000
20070831,FELIX2007243, TD, 11.5N,  56.6W,25,1009,45601,2007,8,31,8/31,243,20070831,20070906,76,Named,2000
20070908,GABRIELLE2007251, SS, 30.1N,  71.8W,40,1011,45629,2007,9,8,9/8,251,20070908,20070911,4,Named,2000
20070912,INGRID2007255, TD, 13.0N,  43.6W,25,1009,45644,2007,9,12,9/12,255,20070912,20070918,7,Named,2000
20070912,HUMBERTO2007255, LO, 27.3N,  95.0W,25,1009,45670,2007,9,12,9/12,255,20070912,20070914,3,Named,2000
20070921,TEN2007264, SD, 29.1N,  85.4W,30,1005,45681,2007,9,21,9/21,264,20070921,20070922,2,Named,2000
20070923,JERRY2007266, SD, 36.2N,  46.1W,30,1008,45685,2007,9,23,9/23,266,20070923,20070924,2,Named,2000
20070925,KAREN2007268, TD, 10.0N,  35.9W,30,1006,45693,2007,9,25,9/25,268,20070925,20070929,5,Named,2000
20070925,LORENZO2007268, TD, 21.8N,  94.8W,25,1009,45712,2007,9,25,9/25,268,20070925,20070928,4,Named,2000
20070928,MELISSA2007271, TD, 14.0N,  25.8W,25,1010,45726,2007,9,28,9/28,271,20070928,20071005,78,Named,2000
20071011,FIFTEEN2007284, TD, 29.5N,  52.6W,30,1011,45757,2007,10,11,10/11,284,20071011,20071017,7,Named,2000
20071024,NOEL2007297, LO, 18.0N,  60.2W,20,1010,45783,2007,10,24,10/24,297,20071024,20071106,83,Named,2000
20071210,OLGA2007344, LO, 18.3N,  61.8W,35,1009,45839,2007,12,10,12/10,344,20071210,20071216,7,Named,2000
20080531,ARTHUR2008151, TS, 17.5N,  87.5W,35,1005,45864,2008,5,31,5/31,151,20080531,20080602,72,Named,2000
20080703,BERTHA2008184, TD, 12.7N,  22.9W,30,1008,45874,2008,7,3,7/3,184,20080703,20080721,19,Named,2000
20080719,CRISTOBAL2008200, TD, 31.7N,  79.8W,25,1010,45948,2008,7,19,7/19,200,20080719,20080723,5,Named,2000
20080720,DOLLY2008201, TS, 17.8N,  83.6W,40,1008,45966,2008,7,20,7/20,201,20080720,20080727,8,Named,2000
20080803,EDOUARD2008215, TD, 28.1N,  87.4W,25,1010,45997,2008,8,3,8/3,215,20080803,20080806,4,Named,2000
20080815,FAY2008227, TD, 18.4N,  67.4W,30,1011,46011,2008,8,15,8/15,227,20080815,20080828,14,Named,2000
20080825,GUSTAV2008237, TD, 13.5N,  67.4W,25,1008,46071,2008,8,25,8/25,237,20080825,20080905,81,Named,2000
20080828,HANNA2008240, TD, 19.4N,  57.3W,30,1007,46121,2008,8,28,8/28,240,20080828,20080908,81,Named,2000
20080901,IKE2008244, TD, 17.2N,  37.0W,30,1006,46170,2008,9,1,9/1,244,20080901,20080915,15,Named,2000
20080902,JOSEPHINE2008245, TD, 12.3N,  21.9W,30,1007,46232,2008,9,2,9/2,245,20080902,20080910,9,Named,2000
20080925,KYLE2008268, TD, 21.5N,  70.0W,30,1005,46265,2008,9,25,9/25,268,20080925,20080930,6,Named,2000
20080926,LAURA2008269, EX, 39.0N,  35.0W,40,1011,46288,2008,9,26,9/26,269,20080926,20081004,79,Named,2000
20081006,MARCO2008279, TD, 18.5N,  91.7W,25,1006,46322,2008,10,6,10/6,279,20081006,20081007,2,Named,2000
20081012,NANA2008285, TD, 15.5N,  36.6W,30,1007,46330,2008,10,12,10/12,285,20081012,20081015,4,Named,2000
20081013,OMAR2008286, TD, 15.4N,  69.0W,25,1005,46344,2008,10,13,10/13,286,20081013,20081021,9,Named,2000
20081014,SIXTEEN2008287, TD, 15.5N,  82.8W,25,1004,46376,2008,10,14,10/14,287,20081014,20081016,3,Named,2000
20081105,PALOMA2008309, TD, 13.7N,  81.7W,25,1004,46384,2008,11,5,11/5,309,20081105,20081114,10,Named,2000
20090526,ONE2009146, LO, 30.6N,  75.4W,25,1010,46420,2009,5,26,5/26,146,20090526,20090530,5,Named,2000
20090810,ANA2009222, LO, 14.3N,  24.0W,25,1008,46435,2009,8,10,8/10,222,20090810,20090816,7,Named,2000
20090815,BILL2009227, TD, 11.8N,  32.0W,30,1007,46461,2009,8,15,8/15,227,20090815,20090826,12,Named,2000
20090816,CLAUDETTE2009228, TD, 27.0N,  83.4W,30,1011,46507,2009,8,16,8/16,228,20090816,20090817,2,Named,2000
20090826,DANNY2009238, TS, 24.3N,  69.6W,40,1009,46515,2009,8,26,8/26,238,20090826,20090829,4,Named,2000
20090901,ERIKA2009244, TS, 16.7N,  57.3W,45,1007,46527,2009,9,1,9/1,244,20090901,20090904,4,Named,2000
20090907,FRED2009250, TD, 11.8N,  24.0W,30,1005,46539,2009,9,7,9/7,250,20090907,20090919,13,Named,2000
20090925,EIGHT2009268, LO, 14.8N,  29.0W,20,1010,46587,2009,9,25,9/25,268,20090925,20090926,2,Named,2000
20090927,GRACE2009270, EX, 46.0N,  43.2W,55,995,46594,2009,9,27,9/27,270,20090927,20091006,80,Named,2000
20091006,HENRI2009279, TD, 15.1N,  49.2W,30,1008,46631,2009,10,6,10/6,279,20091006,20091011,6,Named,2000
20091104,IDA2009308, TD, 11.0N,  81.3W,30,1007,46654,2009,11,4,11/4,308,20091104,20091111,8,Named,2000
20100624,ALEX2010175, LO, 15.9N,  82.0W,25,1007,46685,2010,6,24,6/24,175,20100624,20100702,79,Named,2010
20100707,TWO2010188, LO, 21.5N,  91.1W,25,1006,46717,2010,7,7,7/7,188,20100707,20100710,4,Named,2010
20100722,BONNIE2010203, TD, 21.5N,  73.8W,30,1009,46730,2010,7,22,7/22,203,20100722,20100725,4,Named,2010
20100802,COLIN2010214, TD, 12.5N,  40.7W,30,1007,46748,2010,8,2,8/2,214,20100802,20100808,7,Named,2010
20100810,FIVE2010222, LO, 25.7N,  83.0W,25,1008,46773,2010,8,10,8/10,222,20100810,20100818,9,Named,2010
20100821,DANIELLE2010233, LO, 10.7N,  31.1W,25,1009,46805,2010,8,21,8/21,233,20100821,20100903,83,Named,2010
20100824,EARL2010236, LO, 12.4N,  19.3W,25,1009,46856,2010,8,24,8/24,236,20100824,20100906,83,Named,2010
20100830,FIONA2010242, LO, 14.0N,  41.8W,25,1007,46911,2010,8,30,8/30,242,20100830,20100904,75,Named,2010
20100901,GASTON2010244, LO, 12.2N,  32.2W,25,1008,46935,2010,9,1,9/1,244,20100901,20100908,8,Named,2010
20100904,HERMINE2010247, LO, 17.5N,  95.6W,20,1006,46965,2010,9,4,9/4,247,20100904,20100910,7,Named,2010
20100908,IGOR2010251, TD, 14.0N,  22.7W,30,1006,46988,2010,9,8,9/8,251,20100908,20100923,16,Named,2010
20100912,JULIA2010255, TD, 12.9N,  20.5W,30,1007,47049,2010,9,12,9/12,255,20100912,20100924,13,Named,2010
20100913,KARL2010256, LO, 16.3N,  78.5W,25,1005,47100,2010,9,13,9/13,256,20100913,20100918,6,Named,2010
20100920,LISA2010263, LO, 15.2N,  32.0W,25,1008,47122,2010,9,20,9/20,263,20100920,20100929,10,Named,2010
20100923,MATTHEW2010266, TD, 13.7N,  74.8W,30,1008,47160,2010,9,23,9/23,266,20100923,20100926,4,Named,2010
20100928,NICOLE2010271, LO, 19.4N,  84.1W,25,1003,47176,2010,9,28,9/28,271,20100928,20100930,3,Named,2010
20101006,OTTO2010279, SD, 22.0N,  67.2W,30,1000,47188,2010,10,6,10/6,279,20101006,20101017,12,Named,2010
20101011,PAULA2010284, TD, 13.9N,  81.8W,30,1006,47235,2010,10,11,10/11,284,20101011,20101015,5,Named,2010
20101019,RICHARD2010292, LO, 17.2N,  83.4W,30,1008,47256,2010,10,19,10/19,292,20101019,20101026,8,Named,2010
20101028,SHARY2010301, TD, 25.6N,  61.2W,30,1006,47285,2010,10,28,10/28,301,20101028,20101030,3,Named,2010
20101029,TOMAS2010302, TD,  9.0N,  53.7W,30,1006,47294,2010,10,29,10/29,302,20101029,20101110,82,Named,2010
20110628,ARLENE2011179, LO, 19.9N,  92.8W,25,1007,47348,2011,6,28,6/28,179,20110628,20110701,74,Named,2010
20110716,BRET2011197, LO, 30.7N,  79.7W,20,1014,47361,2011,7,16,7/16,197,20110716,20110723,8,Named,2010
20110720,CINDY2011201, TD, 33.0N,  59.5W,30,1010,47390,2011,7,20,7/20,201,20110720,20110723,4,Named,2010
20110727,DON2011208, TD, 21.6N,  85.7W,30,1007,47403,2011,7,27,7/27,208,20110727,20110730,4,Named,2010
20110802,EMILY2011214, TS, 14.9N,  61.4W,40,1007,47417,2011,8,2,8/2,214,20110802,20110807,6,Named,2010
20110812,FRANKLIN2011224, LO, 34.7N,  66.0W,25,1011,47441,2011,8,12,8/12,224,20110812,20110816,5,Named,2010
20110813,GERT2011225, LO, 26.2N,  58.0W,30,1013,47456,2011,8,13,8/13,225,20110813,20110817,5,Named,2010
20110819,HARVEY2011231, TD, 15.4N,  82.0W,30,1006,47475,2011,8,19,8/19,231,20110819,20110822,4,Named,2010
20110821,IRENE2011233, TS, 15.0N,  59.0W,45,1006,47492,2011,8,21,8/21,233,20110821,20110830,10,Named,2010
20110825,TEN2011237, TD, 12.3N,  29.0W,30,1006,47535,2011,8,25,8/25,237,20110825,20110827,3,Named,2010
20110826,JOSE2011238, LO, 27.3N,  59.0W,30,1016,47544,2011,8,26,8/26,238,20110826,20110829,4,Named,2010
20110828,KATIA2011240, LO,  9.5N,  19.0W,20,1012,47557,2011,8,28,8/28,240,20110828,20110912,85,Named,2010
20110831,UNNAMED2011243, LO, 37.1N,  64.3W,25,1013,47621,2011,8,31,8/31,243,20110831,20110903,73,Unnamed,2010
20110902,LEE2011245, TD, 26.6N,  91.4W,30,1007,47635,2011,9,2,9/2,245,20110902,20110906,5,Named,2010
20110906,MARIA2011249, TD, 11.5N,  35.9W,30,1008,47657,2011,9,6,9/6,249,20110906,20110916,11,Named,2010
20110906,NATE2011249, LO, 20.3N,  93.9W,30,1006,47699,2011,9,6,9/6,249,20110906,20110912,7,Named,2010
20110920,OPHELIA2011263, LO, 11.6N,  37.0W,25,1008,47722,2011,9,20,9/20,263,20110920,20111004,85,Named,2010
20110923,PHILIPPE2011266, LO,  8.3N,  17.5W,20,1010,47781,2011,9,23,9/23,266,20110923,20111009,87,Named,2010
20111022,RINA2011295, LO, 12.7N,  81.0W,25,1007,47846,2011,10,22,10/22,295,20111022,20111029,8,Named,2010
20111106,SEAN2011310, EX, 28.5N,  70.0W,45,1005,47877,2011,11,6,11/6,310,20111106,20111112,7,Named,2010
20120519,ALBERTO2012139, LO, 33.1N,  77.0W,25,1010,47905,2012,5,19,5/19,139,20120519,20120523,5,Named,2010
20120525,BERYL2012145, LO, 30.1N,  76.1W,30,1010,47925,2012,5,25,5/25,145,20120525,20120602,78,Named,2010
20120617,CHRIS2012168, LO, 28.8N,  68.8W,20,1009,47958,2012,6,17,6/17,168,20120617,20120624,8,Named,2010
20120623,DEBBY2012174, TS, 25.5N,  87.6W,35,1002,47989,2012,6,23,6/23,174,20120623,20120627,5,Named,2010
20120801,ERNESTO2012213, TD, 11.6N,  46.7W,30,1008,48007,2012,8,1,8/1,213,20120801,20120810,10,Named,2010
20120803,FLORENCE2012215, LO, 12.2N,  23.1W,25,1011,48046,2012,8,3,8/3,215,20120803,20120808,6,Named,2010
20120809,HELENE2012221, TD, 13.7N,  43.0W,30,1010,48067,2012,8,9,8/9,221,20120809,20120819,11,Named,2010
20120815,GORDON2012227, TD, 27.6N,  54.6W,30,1013,48105,2012,8,15,8/15,227,20120815,20120821,7,Named,2010
20120820,ISAAC2012232, LO, 15.7N,  44.8W,25,1010,48131,2012,8,20,8/20,232,20120820,20120901,82,Named,2010
20120821,JOYCE2012233, LO, 10.7N,  31.7W,25,1011,48182,2012,8,21,8/21,233,20120821,20120824,4,Named,2010
20120828,KIRK2012240, TD, 23.9N,  43.4W,30,1007,48194,2012,8,28,8/28,240,20120828,20120903,76,Named,2010
20120828,LESLIE2012240, LO, 12.9N,  27.4W,20,1010,48216,2012,8,28,8/28,240,20120828,20120912,85,Named,2010
20120902,MICHAEL2012245, LO, 28.9N,  36.7W,20,1015,48276,2012,9,2,9/2,245,20120902,20120912,11,Named,2010
20120910,NADINE2012253, TD, 15.5N,  38.0W,25,1008,48318,2012,9,10,9/10,253,20120910,20121004,95,Named,2010
20121002,OSCAR2012275, LO, 12.4N,  38.0W,25,1008,48414,2012,10,2,10/2,275,20121002,20121005,4,Named,2010
20121010,PATTY2012283, LO, 25.5N,  72.5W,25,1012,48427,2012,10,10,10/10,283,20121010,20121013,4,Named,2010
20121012,RAFAEL2012285, TS, 14.7N,  62.7W,35,1006,48438,2012,10,12,10/12,285,20121012,20121026,15,Named,2010
20121021,SANDY2012294, LO, 14.3N,  77.4W,25,1006,48494,2012,10,21,10/21,294,20121021,20121031,11,Named,2010
20121021,TONY2012294, LO, 20.1N,  50.8W,25,1011,48539,2012,10,21,10/21,294,20121021,20121026,6,Named,2010
20130605,ANDREA2013156, TS, 25.1N,  86.6W,35,1006,48559,2013,6,5,6/5,156,20130605,20130608,4,Named,2010
20130616,BARRY2013167, LO, 12.4N,  81.5W,20,1009,48573,2013,6,16,6/16,167,20130616,20130621,6,Named,2010
20130707,CHANTAL2013188, TS,  9.3N,  41.4W,35,1011,48596,2013,7,7,7/7,188,20130707,20130710,4,Named,2010
20130722,DORIAN2013203, LO, 11.3N,  20.0W,25,1009,48609,2013,7,22,7/22,203,20130722,20130804,83,Named,2010
20130815,ERIN2013227, TD, 13.9N,  23.3W,30,1008,48660,2013,8,15,8/15,227,20130815,20130819,5,Named,2010
20130825,FERNAND2013237, TD, 18.7N,  94.2W,30,1006,48680,2013,8,25,8/25,237,20130825,20130826,2,Named,2010
20130904,GABRIELLE2013247, TD, 16.2N,  65.9W,30,1010,48687,2013,9,4,9/4,247,20130904,20130913,10,Named,2010
20130906,EIGHT2013249, TD, 22.4N,  97.4W,30,1009,48723,2013,9,6,9/6,249,20130906,20130907,2,Named,2010
20130908,HUMBERTO2013251, LO, 13.0N,  17.6W,25,1009,48727,2013,9,8,9/8,251,20130908,20130919,12,Named,2010
20130912,INGRID2013255, LO, 19.3N,  92.2W,25,1006,48773,2013,9,12,9/12,255,20130912,20130917,6,Named,2010
20130928,JERRY2013271, LO, 21.1N,  50.0W,30,1012,48795,2013,9,28,9/28,271,20130928,20131006,79,Named,2010
20131003,KAREN2013276, TS, 21.5N,  86.8W,45,1006,48828,2013,10,3,10/3,276,20131003,20131006,4,Named,2010
20131021,LORENZO2013294, TD, 27.6N,  55.9W,30,1012,48842,2013,10,21,10/21,294,20131021,20131026,6,Named,2010
20131117,MELISSA2013321, EX, 23.9N,  52.4W,35,1006,48863,2013,11,17,11/17,321,20131117,20131123,7,Named,2010
20131203,UNNAMED2013337, EX, 34.3N,  27.7W,50,1002,48889,2013,12,3,12/3,337,20131203,20131207,5,Unnamed,2010
20140628,ARTHUR2014179, LO, 32.0N,  78.2W,20,1017,48905,2014,6,28,6/28,179,20140628,20140709,82,Named,2010
20140719,TWO2014200, LO,  9.0N,  29.0W,20,1012,48952,2014,7,19,7/19,200,20140719,20140723,5,Named,2010
20140729,BERTHA2014210, LO,  9.6N,  37.1W,25,1013,48969,2014,7,29,7/29,210,20140729,20140809,81,Named,2010
20140823,CRISTOBAL2014235, TD, 21.5N,  72.2W,30,1005,49016,2014,8,23,8/23,235,20140823,20140902,80,Named,2010
20140901,DOLLY2014244, LO, 19.2N,  92.3W,25,1009,49055,2014,9,1,9/1,244,20140901,20140904,4,Named,2010
20140910,EDOUARD2014253, LO, 13.7N,  33.2W,25,1009,49068,2014,9,10,9/10,253,20140910,20140922,13,Named,2010
20141010,FAY2014283, LO, 22.0N,  61.2W,35,1007,49115,2014,10,10,10/10,283,20141010,20141013,4,Named,2010
20141011,GONZALO2014284, LO, 16.4N,  54.9W,25,1010,49129,2014,10,11,10/11,284,20141011,20141020,10,Named,2010
20141021,HANNA2014294, LO, 19.5N,  95.3W,25,1002,49168,2014,10,21,10/21,294,20141021,20141029,9,Named,2010
20150506,ANA2015126, LO, 26.8N,  79.2W,25,1016,49205,2015,5,6,5/6,126,20150506,20150512,7,Named,2010
20150616,BILL2015167, TS, 27.0N,  94.3W,45,1005,49233,2015,6,16,6/16,167,20150616,20150621,6,Named,2010
20150712,CLAUDETTE2015193, LO, 35.4N,  75.4W,25,1010,49255,2015,7,12,7/12,193,20150712,20150715,4,Named,2010
20150817,DANNY2015229, LO,  9.6N,  29.3W,25,1011,49270,2015,8,17,8/17,229,20150817,20150824,8,Named,2010
20150824,ERIKA2015236, TS, 14.3N,  45.1W,40,1003,49301,2015,8,24,8/24,236,20150824,20150828,5,Named,2010
20150830,FRED2015242, TD, 11.6N,  17.5W,30,1007,49317,2015,8,30,8/30,242,20150830,20150906,77,Named,2010
20150905,GRACE2015248, TD, 12.0N,  23.1W,25,1010,49348,2015,9,5,9/5,248,20150905,20150909,5,Named,2010
20150908,HENRI2015251, LO, 31.1N,  62.2W,20,1014,49365,2015,9,8,9/8,251,20150908,20150911,4,Named,2010
20150915,NINE2015258, LO, 11.5N,  40.3W,20,1011,49378,2015,9,15,9/15,258,20150915,20150919,5,Named,2010
20150915,IDA2015258, LO,  9.4N,  24.2W,25,1010,49397,2015,9,15,9/15,258,20150915,20150928,14,Named,2010
20150926,JOAQUIN2015269, LO, 26.8N,  68.7W,20,1011,49448,2015,9,26,9/26,269,20150926,20151015,90,Named,2010
20151108,KATE2015312, TD, 22.2N,  71.5W,30,1010,49524,2015,11,8,11/8,312,20151108,20151113,6,Named,2010
20160107,ALEX20167, EX, 26.6N,  75.3W,40,1010,49544,2016,1,7,1/7,7,20160107,20160117,11,Named,2010
20160527,BONNIE2016147, LO, 27.2N,  72.1W,30,1010,49586,2016,5,27,5/27,147,20160527,20160609,83,Named,2010
20160605,COLIN2016156, TD, 21.6N,  88.0W,30,1005,49642,2016,6,5,6/5,156,20160605,20160608,4,Named,2010
20160618,DANIELLE2016169, LO, 19.4N,  91.6W,25,1010,49657,2016,6,18,6/18,169,20160618,20160621,4,Named,2010
20160802,EARL2016214, TS, 16.3N,  77.5W,40,1004,49669,2016,8,2,8/2,214,20160802,20160806,5,Named,2010
20160816,FIONA2016228, TD, 12.0N,  32.2W,25,1009,49689,2016,8,16,8/16,228,20160816,20160824,9,Named,2010
20160821,GASTON2016233, LO, 11.0N,  19.4W,20,1009,49720,2016,8,21,8/21,233,20160821,20160903,83,Named,2010
20160827,EIGHT2016239, LO, 30.7N,  65.0W,20,1012,49773,2016,8,27,8/27,239,20160827,20160901,75,Named,2010
